REG_KEY|CONTACT_ID|FIRM_NAME|OWNER_OPERATOR_NUMBER
217599|64499193|The Humble Company USA, Inc|10057377
217600|57369020|RadQual, LLC|10057378
217605|64559026|Junia|10057381
217617|64499269|LUPE INDUSTRIA TECNOLOGICA DE EQUIPAMENTOS PARA LABORATORIO |10057383
217627|64499288|Zhuhai Kindly Medical Devices Co.,Ltd.|10057384
217631|64499286|Unlimiterhear Co., Ltd. Taiwan Branch|10057385
217635|64469116|DM General Inc|10057366
217642|1085760|ARxIUM Inc.|9094339
217644|64499154|Medical Equipment Solutions and Applications Sagl|10057387
217650|64469093|TDM USA, Inc.|10057388
217655|2072400|Sanmina|2129538
217658|64499104|Viseon, Inc.|10057389
217659|20865206|Decathlon USA|10057390
217663|64559038|Zhangjiagang Shengchang Medical Instrument Co., Ltd|10057391
217664|64609013|Flosonix Ventures LLC|10057392
217670|64499408|SHANDONG CHENLU MEDICAL DEVICE CO.,LTD|10057393
217677|63539118|KOSEMED ORTOPEDI SANAYI VE TICARET ITHALAT IHRACAT ANONIM SI|10057394
217681|64649001|EPR Signature Solutions LLC|10057395
217683|57469032|Multigate Co., Ltd.|10057396
217686|64469103|Caprico Biotechnologies|10057397
217688|60739124|Hot Productions & Vertriebs GmbH|10057151
217690|64659020|Hubei Yinkang Medical Equipment Co., Ltd|10057398
217692|64499492|Yangzhou Kangle Machinery Co., Ltd.|10057399
217697|64179033|ENCOMPASS INDUSTRIES SDN. BHD.|10057400
217700|63269033|LAMEDITECH Co., Ltd.|10057401
217701|56779189|DIXI Medical|10056327
217703|64499002|L&PM Medical Inc.|10057402
217707|64499511|FB Saglik Tekstil Dis Ticaret Ltd. Sti|10057404
217716|64499543|SHANGHAI LOWEN TECHNOLOGY DEVELOPMENT CO., LTD.|10057406
217718|64499249|Bestway (Nantong) Recreation Corp.|10057407
217720|64149072|Changshu Senlin Medical Appliance Co., Ltd|10057408
217723|64609008|Forest Party Export and Import Co.,LTD|10057409
217731|20861683|FMI LLC|10052883
217735|64759042|Suzhou HY Medical Trading Co., Ltd|10057410
217736|64499169|Dolce & Gabbana USA, INC.|10057411
217737|2676889|Boston Scientific Corporation|9912058
217742|64719024|international vision trends|10057412
217744|64759044|Multimodal Imaging Services Corporation dba HealthLytix|10057414
217749|64759177|Nanchang Biotek Medical Technology Co., Ltd.|10057416
217751|64759183|Combinostics|10057417
217755|64759201|XIAMEN HEALTHCARE ELECTRONIC CO.,LTD.|10057418
217762|64789002|Elim Bionics Co., Ltd|10057419
217763|59939002|Avadel Specialty Pharmaceuticals, LLC|10057420
217764|64789001|Surgical Resources Group|10057421
217771|64749003|Keela, LLC|10057422
217775|64759268|Macari Baby, Inc.|10057423
217777|64759345|BENE BEDDING CO.,LTD|10057424
217778|64469028|OPCOM O.E. (Dongguan) Inc.|10057425
217783|64759362|Mad in Italy S.r.l|10057426
217786|64809017|Atlanta Dental Spa|10057427
217788|63479005|Giorgio Armani Corporation|10057272
217790|1915720|FOURSTAR GROUP INC.|8043323
217793|64089013|Halley Orthopedics|10057428
217794|64809032|Aurora Group Enterprises Inc. DBA New Age Packaging|10057429
217796|1008256|Bradley Medical Alarms Inc|9100959
217801|64759485|Optique Zone|10057430
217805|64499480|Perverse Sunglasses|10057431
217810|64759514|Vesalio|10057432
217813|64759270|Molecular Matrix|10057433
217814|64759253|Partnership Fabrication Systems FAS LLC|10057434
217815|64759296|NewSurg|10057435
217819|59129017|Celestica|10057437
217824|58149063|Ideal Shoes & Medical Supplies|10057438
217825|64759172|D&H Industries LTD|10057415
217827|59329001|Mallinckrodt Hospital Products Inc.|10057439
217830|64809023|Stratoscientific, Inc|10057440
217831|64499111|V2R Biomedical USA|10057441
217835|60419030|WORLD SOURCE SIMPLE LLC.|10057443
217841|64759581|Curetis GmbH|10057445
217844|2665461|Sol-Millennium Medical|10035370
217846|64809010|Goldeneye Permanent System GmbH|10057446
217849|64879080|Hanaim International LLC|10057447
217850|64759264|Chesapeake Medical Products, Inc|10057448
217851|58219059|VIRTUE INTERNATIONAL INC|10057330
217854|64759477|GC Resources LLC|10057450
217856|64759290|EZbra Advanced Wound Care Ltd.|10057449
217859|64949006|Wenzhou Weilan Optical Co., Ltd.|10057452
217860|62989004|LensDirect LLC|10057451
217864|49548910|Paragonix Technologies|10057453
217867|64939060|SpeeDx Pty Ltd|10057454
217879|64969023|Shenzhen brav electronic technologies co., Ltd|10057455
217882|64969055|Jiangsu Kangle Medical Devices Co.,ltd|10057456
217887|56528932|Vigo Technologies Inc|10057457
217893|64759561|KLS Martin Manufacturing, LLC|10057459
217897|2150932|Ideavillage Products Corp.|10031892
217900|64599016|Advanced Ultrasound Electronics|10057460
217903|64759578|Beauty and Health Institute|10057461
217904|64659074|Auris Health, Inc.|10057462
217913|64759581|Curetis GmbH|10057445
217916|64969360|FS Distribution Service|10057465
217917|64879007|Altracore Biomedical, LLC|10057466
217923|64969392|Negus Enterprises LLC|10057467
217931|64499139|Shenzhen Rumei chang technology development co. LTD|10057469
217932|64759137|Multigate Medical Products, Pty Ltd|10057471
217933|64279026|Tongfang Health Technology (beijing) Co., Ltd.|10057470
217937|64969461|GUANGZHOU WANYUAN ELECTRONICS CO.,LTD.|10057472
217951|56198937|Zimmer Biomet APAC DFE|10056128
217953|63409032|CoorsTek Bioceramics|10057473
217957|64969078|Arma International Pty Ltd|10057474
217968|58219269|MEDICAL DEVICE TREATMENT LIMITED|10057475
217972|57119273|Smart Medical Supply llc.|10057476
217975|64969387|Earthwalk Orthotics Acquisition Company, LLC|10057477
217978|64759551|PlayMakar Inc.|10057478
217980|65009008|O&M Halyard, Inc.|10057479
217986|56549087|Cascadia Eyewear, Inc.|10057480
217988|64969609|Global Link Sourcing China|10057481
217991|64969842|Katalyst Inc|10057482
217999|64969843|Xiamen Chengfeng Bag Industry Limited|10057483
218001|2676544|INTEGRA LIFESCIENCES CORPORATION|9004007
218004|57119457|SDAB Partners LLC|10057484
218010|64659074|Auris Health, Inc.|10057462
218011|64969928|Anuncia, Inc.|10057485
218014|64969944|WeddingStar Inc.|10057486
218015|64969828|F & A Foundation (dba Reign Medical)|10057487
218024|65039001|Mobilears LLC|10057488
218033|64969029|WENZHOU LAND PORT INTERNATIONAL TRADE CO., LTD.|10057489
218036|65039003|Dongguan Lead Silicone Products Co., Ltd.|10057490
218038|65039008|SILVERFOX CORPORATION LIMITED|10057491
218041|64969789|mymedicalimages.com|10057493
218042|65039041|NexGen Health Inc|10057494
218046|65039043|Jetteo, LLC|10057495
218047|64969851|BUVAN CORP|10057496
218049|64969919|StemSys|10057497
218057|3235182|Fusco Tek LLC|10039915
218066|64759581|Curetis GmbH|10057445
218070|64759039|RJ Healthcare Co., Ltd|10057498
218072|1109468|LINDBERG A/S|9043163
218078|64969525|Spes Medica USA, LLC|10057499
218081|64969846|Primus Pharmaceuticals|10057500
218085|64969981|Biohacked, Inc.|10057501
218087|65039205|MR INC|10057502
218088|64759257|Midwest ProCAD|10057503
218092|65049020|Henan Shengxing Medical Non-Woven Products Co., Ltd.|10057504
218097|64969860|DongGuan Wai Tsui Luen Plastic Gear Co., Ltd|10057505
218104|65049065|Sundal Impex|10057506
218105|64969388|Rebiscan, Inc.|10057507
218107|56059264|Homelec Co., Ltd.|10057508
218108|23498914|PADO, Inc|10055556
218112|65039072|Gran Fondo New York Inc.|10057509
218113|65049203|MedSupply Inc|10057510
218117|64279106|Dongguan Kepler Special Cabling Company Limited|10057512
218119|65029063|PURE COCO CO., LTD.|10057513
218121|64969294|Atekcity Corporation|10057514
218124|65049239|Jinhua Craftek Instrument Co., Ltd|10057515
218129|65029035|Xinlemei ( Chongqing)Co.,Ltd|10057516
218136|64969665|WENZHOU MING TAI OPTICS GLASS CO., LTD|10057517
218138|64969441|GUANGZHOU CITY HUADU DISTRICT XIUQUAN LITUO OPTICAL GLASSES |10057518
218139|65049160|RGF Environmental Group, Inc|10057519
218140|65049316|Aquilabs US LLC|10057520
218145|65049285|Hangzhou Credible Sanitary Products Co., Ltd.|10057521
218147|64299007|Footway Inc.|10057522
218149|65029052|Sunjoy Group Inc.|10057523
218157|65059005|JINING XINGXING MEDICAL INSTRUMENT CO.,LTD.|10057525
218160|65099003|Fuzhou Difeng Bio-tech Co., Ltd.|10057526
218162|65109009|Wenzhou HTM Mould Develop Co., Ltd.|10057527
218164|65159002|Shenzhen Keenstone Technology Co.,Ltd|10057528
218165|65159008|Solution Matrix, Inc.|10057529
218170|2665461|Sol-Millennium Medical|10035370
218171|2665461|Sol-Millennium Medical|10035370
218173|65269002|Butterfly Network, Inc.|10057531
218179|65239041|Quadrant CMS NV|10057532
218181|65239051|SHENZHEN BESDATA  TECHNOLOGY CO.,LTD|10057533
218183|65239056|Hebei Xinle Sci&Tech Co.,Ltd|10057534
218190|65239067|SUNSHINE HEALTHCARE CO., LTD|10057536
218200|65049249|Zed Technologies|10057537
218207|65329040|Vecchia Occhialeria Italia srl|10057538
218210|65009008|O&M Halyard, Inc.|10057479
218212|65049157|PlenOptika, Inc|10057539
218217|64759468|Ningbo Hefan Plush Product Co.,Ltd.|10057541
218218|65239024|Benjamin Pacific Inc. dba Plexus Industries|10057542
218221|64679037|Quantum Leap Technologies|10057543
218225|65359076|jiahao trading Co.,ltd|10057544
218231|65239081|ATOMHEALTH Corporation|10057545
218235|65389009|Diamond Dental Supply, LLC|10057546
218242|65409011|YONGKANG HUGE VIEW IMPORT AND EXPORT CO., LTD.|10057548
218245|57689484|Made, University of Iowa|10057549
218248|57689972|Arbor Eyewear LLC|10057550
218250|65039096|KASHMIR SURGICAL INDIA PVT LTD|10057551
218252|65209010|Affordable Dental Chairs inc|10057552
218261|65429001|Baskiron, Inc.|10057553
218272|65429140|KOEK BIYOTEKNOLOJI BIYOMUHENDISLIK VE MEDIKAL HIZMETLERI SAN|10057554
218274|1870678|Resource Optimization & Innovation|10026387
218276|2855203|Roche Diagnostics Operations Inc.|9039767
218277|65429177|An-Vision, Inc.|10057555
218278|65429198|Accumetra|10057556
218281|64759218|DxNow, Inc.|10057557
218291|64969583|Brown Precision Inc|10057558
218295|65429095|Taizhou Ruisi Import And Export Co.,Ltd.|10057559
218298|65509029|TIMAS TITAN CO., LTD.|10057560
218308|63439013|Hebei Baiyang Bed Industry Manufactory|10057561
218314|65429147|TRD-Trading GmbH|10057562
218318|65509073|8BIT EXPORT LIMITED.|10057563
218328|65509090|Agile MV|10057565
218329|65509084|SHANGHAI SUNLIGHT INTERNATIONAL TRADING CO., LTD.|10057566
218332|65509107|Danyang MedCare Technology Co., Ltd.|10057567
218334|65459001|WONTECH INC|10057568
218342|65429012|Diagnostic Medical Equipment|10057569
218349|65509003|Spectral Molecular Imaging Inc|10057570
218351|64149061|Ningbo Chaoyi Commodity Co.,LTD|10057571
218353|65509236|Shenzhen Kailiya Technology Co.,Ltd.|10057572
218355|65509250|WENZHOU SAMEWAY OPTICAL CO.,LTD|10057573
218357|65429227|Laseroptek Medical Lasers, Inc.|10057574
218359|65509242|Pigeon Singapore Pte Ltd|10057575
218361|65509261|Shanghai QiuMing Textile Co.,Ltd|10057576
218366|64389004|Dongguan define Beauty Electronic Technology Co.,Ltd|10057577
218368|65509247|Mibtech Plastic & Molds Co., Ltd.|10057578
218371|65429247|MC10, Inc.|10057579
218372|60739104|KRUSE TOOL & DIE, INC.|10057580
218374|2789824|Philips Medical Systems International BV|1217116
218379|2789824|Philips Medical Systems International BV|1217116
218382|65489014|NAECO, LLC|10057582
218390|65429035|THE SAFETY ZONE|10057583
218396|65039203|Lasting Impressions of Nashville|10057584
218398|65509377|One Diversified, LLC|10057585
218409|65509033|IHEALTH (HONG KONG) LABS LIMITED|10057589
218412|65529010|Shenzhen  Crystal-Star Technology Co., Ltd.|10057590
218416|65529032|SHENZHEN JINHAOYUAN OPTICAL MANUFACTURE CO.,LTD|10057591
218420|65529068|Nienhouse Media|10057592
218422|57379094|Pratt (Target Container) Inc.|10056748
218425|65529147|Xiamen Prosper Optical Technology Co., Ltd|10057593
218427|65049325|White Smile GmbH|10057594
218429|65519015|KissME Eyewear SL|10057595
218433|65529196|Shenzhen Fang Ta Technology Co., Ltd|10057596
218441|65529202|Shenzhen Xiazhifeng Electronics Co.,LTD|10057597
218443|65529217|Kunshan Kangxiang Electronic Technology CO. LTD.|10057598
218447|56528932|Vigo Technologies Inc|10057457
218448|65529154|LMA Solutions Inc.|10057600
218454|1000829|VISION RT LIMITED|9063759
218456|65559072|Stel Life Inc|10057601
218460|65559011|ROJAGROUP LLC|10057602
218464|2122169|ORASURE TECHNOLOGIES, INC.|9000083
218466|60789083|YOZMA BMTECH Co., Ltd.|10057246
218468|65559021|Mask for Kids, LLC|10057603
218472|65599001|PRIME SHADES INTERNATIONAL INC|10057604
218478|65639008|Dermagics|10057606
218479|65399018|Sutura Medical Technology LLC|10057607
218489|65519008|Implantcast America, LLC|10057608
218496|65639106|Bring Medical Distributors Inc.|10057610
218498|24778910|JDS Therapeutics, LLC|10057605
218504|65709106|Yiwu City Solong Electronic Technology Co., Ltd.|10057611
218505|65709021|IDK DISTRIBUTION INC|10057612
218512|65529067|Innovative Tomography Products GmbH|10057613
218514|20688700|18 HEALTH MEDICAL SUPPLIES, LLC|10051778
218520|65709048|HONEYBEE|10057614
218522|65709221|ZHEJIANG ECOCOM INDUSTRY CO.,LTD.|10057615
218524|65709052|SHOWERPLUS Co.,Ltd|10057616
218526|65039039|Hangzhou Maifan Trading Co.  LTD|10057617
218534|65709278|Secure Health, Inc.|10057619
218537|65709292|MiEssentia Medical LLC|10057621
218540|57379029|Skanray USA,Inc.|10057622
218545|65729003|Molecular Synthetics Inc.|10057623
218547|65709225|CARESYS INC|10057624
218552|65709398|S&W TREND|10057625
218554|65709242|Yiwu Qianmo Import & Export Co.,Ltd|10057626
218558|65709418|HENAN KANGDI MEDICAL DEVICES CO.,LTD.|10057627
218561|65709453|Bioplast Manufacturing, L.L.C.|10057628
218564|65769004|Accurate Medical Therapeutics Ltd.|10057629
218566|65709474|Benchmark Electronics, Inc.|10057630
218569|2855203|Roche Diagnostics Operations Inc.|9039767
218570|21164972|Leica Microsystems, Inc.|10054155
218571|65709372|iTOVi|10057631
218577|1095693|Essity Hygiene and Health AB|9040833
218582|20248824|Conventus Biomedical Solutions|10050218
218585|65779052|SOO SAN CMC CO., LTD.|10057634
218590|65779062|JINHUA MINGMEI TRADING CO.,LTD|10057635
218597|65829025|G2 Vietnam Co.,Ltd.|10057637
218602|65559075|Bristol C&D, Inc.|10057638
218604|65529088|Fractyl Laboratories, Inc.|10057639
218607|65779161|MMK International Inc|10057640
218608|2918294|INTRICON CORPORATION|9039676
218609|65779178|SUN PACIFIC INDUSTRY (USA), LLC|10057641
218613|65779181|Better Plastic Co.,Ltd|10057643
218615|65709054|Dongguan zhanjie Rehabilitation and sports equipment CO., LT|10057642
218622|65829028|Piranha Medical, LLC|10057644
218635|65779308|Eye Candy Optical LLC|10057645
218637|65709306|NINGBO BEIERXIN BABY ACCESSORIES CO., Ltd.|10057646
218638|65779294|Rewoven, Inc.|10057647
218642|65709243|Ubiosis Co.,Ltd.|10057648
218653|2075799|Baobiwanxiang Technologies Co.,Limited|10031062
218657|65779378|FUJIAN EVERSPRING IMPORT&EXPORT CO.,LTD|10057649
218660|28228910|Julius Wirth LLC|10057651
218662|65889060|Cooper Medical, SRL|10057652
218663|65779444|Medirix LLC|10057653
218669|65709214|123 Orthodontic Laboratory|10057654
218673|65779326|IVOZZO, INC|10057657
218679|65779496|Bio Living Co., Ltd.|10057658
218681|65779499|SHENZHEN R&L INDUSTRY DEVELOPMENT CO.,LTD|10057659
218684|56859382|Advantech Technology (CHINA) Co., LTD.|10057547
218685|2182395|General Electric Co.|1831947
218688|65889028|Tonom Gmbh|10057660
218690|65709352|Flexion Therapeutics, Inc|10057662
218691|58209062|HawkGrips|10057661
218692|65779548|Mederi RF LLC|10057663
218694|65779551|Yuyao Kalwel Electrics Co., Ltd.|10057664
218699|35858910|TVA Medical, Inc.|10057666
218702|65779330|F&M Supplies B.V.|10057667
218704|65779272|Lightstone Medical|10057668
218707|65779621|Nexalin Technology, Inc.|10057669
218711|63259019|Paraffin International Inc.|10057670
218717|65779641|Ideal Plastic Co.,Ltd|10057671
218721|2054927|B. Braun Surgical, S.A.|10030447
218723|2054927|B. Braun Surgical, S.A.|10030447
218726|21191451|Veritiv Operating Company|10054318
218728|65899027|Comericalizadora REM, S.A. DE C.V.|10057673
218731|23069037|Dompe farmaceutici S.p.A.|10057047
218734|65779736|EndoStim Inc.|10057674
218737|65779626|General Plastics Manufacturing Company|10057675
218738|20599473|Grifols Diagnostic Solutions Inc.|10051675
218739|65899042|Triton Holdings, LLC|10057676
218741|60789024|InnerScope Hearing Technologies Inc.|10057677
218742|65779765|Alpha Imaging LLC|10057678
218746|65779772|NAN'AN HENGYUAN WOMEN AND CHILDREN PRODUCTS CO., LTD|10057679
218747|65779615|Spaulding Medical, LLC|10057680
218750|57099108|Shanghai Challenge Textile Co, Ltd.|10056617
218756|65969025|Nantong Sifan Network Technology Co., Ltd.|10057682
218764|65509308|FAGA MEDICAL INDUSTRIA DE EQUIPAMENTOS E INSTRUMENTOS MEDICO|10057683
218766|65709140|S.A.S. Froggies Design Studio|10057684
218770|65779881|Quanzhou Chaumet Bags Co., Ltd|10057685
218772|65779902|Neuravi Limited|10057686
218775|65009008|O&M Halyard, Inc.|10057479
218781|65779961|MEC Addheat Co., Ltd|10057688
218783|65069005|Matsum Inc. dba Venture Heated Clothing|10057524
218784|16028425|Teton Outfitters LLC|10046497
218792|65399012|AIDER INC.|10057689
218794|65509238|HEALTHNURI CO.|10057690
218798|65779506|Ningbo MEJ Bester IMP. & EXP. CO., LTD.|10057691
218800|65779811|Poppy Lissiman & Co Pty Ltd|10057692
218809|65780040|Nextegic Research and Development, Inc.|10057693
218811|62999050|PENTAFERTE ITALIA s.r.l.|10057694
218815|65779599|Carewear Corp.|10057696
218836|65989052|ZIVAK TEKNOLOJI SANAYI VE TICARET LIMITED SIRKETI|10057698
218839|65509318|Pompano Precision Products, Inc.|10057699
218840|65509109|Althea's Footwear Solutions, Inc.|10057700
218844|23609268|MRIaudio|10056344
218845|65999032|Aijex Pharma International|10057701
218846|65429031|Osseointegration International, Inc.|10057702
218848|65780164|U&U Medical Technology Co., Ltd|10057703
218856|57379046|Almikro GmbH & Co. KG|10057705
218858|64969220|FLAVOR INSIGHTS|10057706
218860|65780205|Macylab Instruments, Inc|10057707
218863|65780216|EXCITE MEDICAL OF TAMPA BAY LLC|10057708
